subject,trial,choice,reward
169,60,1,0
169,61,0,1
169,62,0,1
169,63,0,1
169,64,0,0
169,65,0,1
169,66,0,1
169,67,0,1
169,68,0,1
169,69,0,1
169,70,0,0
169,71,0,0
169,72,0,0
169,73,1,1
169,74,1,1
169,75,1,0
169,76,1,1
169,77,1,1
169,78,1,0
169,79,1,1
169,80,1,1
169,81,1,1
169,82,1,0
169,83,1,1
169,84,1,1
169,85,1,1
169,86,1,0
169,87,1,0
169,88,1,1
169,89,1,0
169,90,1,0
169,91,1,0
169,92,0,1
169,93,0,0
169,94,0,1
169,95,0,1
169,96,0,1
169,97,0,1
169,98,0,1
169,99,0,0
169,100,0,1
169,101,0,1
169,102,0,1
169,103,0,1
169,104,0,0
169,105,0,1
169,106,0,0
169,107,0,0
169,108,1,1
169,109,1,0
169,110,1,1
169,111,1,1
169,112,1,1
169,113,1,0
169,114,1,1
169,115,1,1
169,116,1,1
169,117,1,1
169,118,1,1
169,119,1,1
169,120,1,0
169,121,1,1
169,122,1,0
169,123,1,1
169,124,1,1
169,125,1,1
169,126,1,1
169,127,1,1
169,128,1,1
169,129,1,0
169,130,1,1
169,131,1,0
169,132,1,1
169,133,1,1
169,134,1,1
169,135,1,1
169,136,1,1
169,137,1,1
169,138,1,0
169,139,1,1
169,140,1,1
204,1,0,1
204,2,0,1
204,3,0,1
204,4,0,0
204,5,0,1
204,6,0,1
204,7,0,1
204,8,0,1
204,9,0,1
204,10,0,0
204,11,0,1
204,12,0,0
204,13,0,1
204,14,0,1
204,15,0,1
204,16,0,0
204,17,0,1
204,18,0,1
204,19,0,1
204,20,0,1
204,21,0,1
204,22,0,0
204,23,0,1
204,24,0,1
204,25,0,1
204,26,0,1
204,27,0,1
204,28,0,1
204,29,0,1
204,30,0,0
204,31,0,1
204,32,0,1
204,33,0,1
204,34,0,1
204,35,0,0
204,36,0,0
204,37,1,1
204,38,1,1
204,39,1,1
204,40,1,0
204,41,1,1
204,42,1,1
204,43,1,1
204,44,1,0
204,45,1,1
204,46,1,1
204,47,1,1
204,48,1,0
204,49,1,1
204,50,1,1
204,51,1,1
204,52,1,1
204,53,1,0
204,54,1,1
204,55,1,1
204,56,1,0
204,57,1,0
204,58,0,1
204,59,0,0
204,60,0,1
204,61,0,1
204,62,0,1
204,63,0,0
204,64,0,1
204,65,1,0
204,66,0,0
204,67,0,1
204,68,0,1
204,69,0,1
204,70,0,1
204,71,0,0
204,72,0,0
204,73,1,1
204,74,1,1
204,75,1,0
204,76,1,0
204,77,0,0
204,78,1,1
204,79,1,1
204,80,0,0
204,81,1,0
204,82,1,1
204,83,1,1
204,84,1,1
204,85,1,1
204,86,1,0
204,87,1,0
204,88,0,1
204,89,0,1
204,90,0,0
204,91,0,1
204,92,1,1
204,93,0,1
204,94,0,1
204,95,0,1
204,96,0,0
204,97,0,1
204,98,0,1
204,99,0,1
204,100,0,1
204,101,0,1
204,102,0,1
204,103,0,0
204,104,0,1
204,105,0,1
204,106,1,1
204,107,0,0
204,108,0,0
204,109,0,1
204,110,1,1
204,111,1,1
204,112,1,0
204,113,1,1
204,114,1,1
204,115,1,1
204,116,1,0
204,117,1,1
204,118,1,1
204,119,1,1
204,120,1,1
204,121,1,1
204,122,1,1
204,123,1,1
204,124,1,0
204,125,1,1
204,126,1,1
204,127,1,0
204,128,1,1
204,129,1,1
204,130,1,1
204,131,1,0
204,132,1,1
204,133,1,1
204,134,1,1
204,135,1,1
204,136,1,0
204,137,1,1
204,138,1,1
204,139,1,1
204,140,1,1
207,1,1,0
207,2,1,0
207,3,0,0
207,4,1,0
207,5,1,0
207,6,0,1
207,7,0,1
207,8,1,0
207,9,0,1
207,10,0,0
207,11,0,1
207,12,0,1
207,13,0,0
207,14,0,1
207,15,0,1
207,16,1,0
207,17,0,1
207,18,0,1
207,19,0,0
207,20,0,1
207,21,0,1
207,22,0,1
207,23,1,1
207,24,0,1
207,25,0,1
207,26,0,1
207,27,1,1
207,28,0,1
207,29,1,0
207,30,0,1
207,31,1,1
207,32,0,1
207,33,0,1
207,34,0,1
207,35,1,0
207,36,0,0
207,37,0,0
207,38,1,1
207,39,1,0
207,40,1,1
207,41,1,1
207,42,1,0
207,43,1,1
207,44,1,1
207,45,1,1
207,46,0,0
207,47,1,1
207,48,1,1
207,49,1,0
207,50,1,1
207,51,1,1
207,52,1,1
207,53,1,0
207,54,1,1
207,55,1,1
207,56,1,0
207,57,1,0
207,58,0,0
207,59,1,0
207,60,1,0
207,61,1,0
207,62,0,1
207,63,0,1
207,64,0,1
207,65,1,1
207,66,0,0
207,67,0,1
207,68,0,1
207,69,0,1
207,70,0,1
207,71,1,1
207,72,0,1
207,73,0,0
207,74,1,1
207,75,0,0
207,76,1,1
207,77,1,1
207,78,1,0
207,79,1,1
207,80,1,1
207,81,1,1
207,82,1,0
207,83,1,1
207,84,1,1
207,85,1,1
207,86,0,1
207,87,1,0
207,88,0,1
207,89,0,1
207,90,0,0
207,91,1,0
207,92,1,0
207,93,1,0
207,94,0,0
207,95,1,0
207,96,0,0
207,97,0,1
207,98,1,0
207,99,0,1
207,100,0,1
207,101,0,0
207,102,0,1
207,103,0,1
207,104,0,1
207,105,1,0
207,106,0,0
207,107,1,0
207,108,1,1
207,109,1,1
207,110,1,1
207,111,1,1
207,112,0,0
207,113,1,1
207,114,1,1
207,115,1,0
207,116,0,0
207,117,0,0
207,118,1,1
207,119,1,0
207,120,0,0
207,121,1,1
207,122,1,1
207,123,1,1
207,124,1,1
207,125,1,0
207,126,1,1
207,127,1,0
207,128,1,1
207,129,1,1
207,130,1,1
207,131,1,0
207,132,1,1
207,133,1,1
207,134,1,1
207,135,1,1
207,136,1,1
207,137,1,0
207,138,1,1
207,139,1,1
207,140,1,1
208,1,1,1
208,2,1,0
208,3,0,1
208,4,0,1
208,5,0,1
208,6,0,1
208,7,0,0
208,8,0,1
208,9,0,1
208,10,0,1
208,11,0,1
208,12,1,0
208,13,0,1
208,14,0,1
208,15,0,0
208,16,0,1
208,17,0,1
208,18,0,1
208,19,0,1
208,20,0,0
208,21,0,1
208,22,0,1
208,23,0,1
208,24,0,0
208,25,0,1
208,26,0,1
208,27,0,1
208,28,0,0
208,29,1,0
208,30,0,1
208,31,0,1
208,32,0,1
208,33,0,1
208,34,0,1
208,35,0,0
208,36,0,0
208,37,1,1
208,38,1,1
208,39,1,0
208,40,1,1
208,41,1,1
208,42,1,0
208,43,1,1
208,44,1,1
208,45,1,1
208,46,1,1
208,47,1,0
208,48,1,1
208,49,1,1
208,50,1,1
208,51,1,1
208,52,1,0
208,53,1,1
208,54,1,1
208,55,1,1
208,56,1,0
208,57,1,1
208,58,1,0
208,59,1,0
208,60,0,1
208,61,0,1
208,62,0,1
208,63,0,1
208,64,0,0
208,65,0,1
208,66,0,1
208,67,0,1
208,68,0,1
208,69,0,0
208,70,0,1
208,71,0,0
208,72,1,0
208,73,0,0
208,74,0,0
208,75,1,1
208,76,1,0
208,77,1,1
208,78,1,1
208,79,1,1
208,80,1,1
208,81,1,1
208,82,1,1
208,83,1,0
208,84,1,1
208,85,1,1
208,86,1,1
208,87,1,0
208,88,1,0
208,89,0,1
208,90,0,1
208,91,0,1
208,92,0,0
208,93,0,1
208,94,0,1
208,95,0,1
208,96,0,1
208,97,0,1
208,98,0,1
208,99,0,0
208,100,0,1
208,101,0,1
208,102,0,1
208,103,0,1
208,104,0,1
208,105,0,0
208,106,0,1
208,107,0,0
208,108,1,1
208,109,1,1
208,110,1,1
208,111,1,1
208,112,1,1
208,113,1,1
208,114,1,0
208,115,1,1
208,116,1,1
208,117,1,0
208,118,1,1
208,119,1,1
208,120,1,1
208,121,1,1
208,122,1,1
208,123,1,1
208,124,1,1
208,125,1,0
208,126,1,1
208,127,1,1
208,128,1,0
208,129,1,1
208,130,1,1
208,131,1,1
208,132,1,1
208,133,1,1
208,134,1,1
208,135,1,0
208,136,1,1
208,137,1,0
208,138,0,0
208,139,1,1
208,140,1,1
209,1,0,0
209,2,0,1
209,3,0,1
209,4,0,1
209,5,0,1
209,6,0,1
209,7,0,1
209,8,0,1
209,9,0,0
209,10,0,1
209,11,0,0
209,12,0,1
209,13,0,1
209,14,0,1
209,15,0,1
209,16,0,1
209,17,0,1
209,18,0,1
209,19,0,1
209,20,0,0
209,21,0,1
209,22,0,0
209,23,0,1
209,24,0,1
209,25,0,1
209,26,0,0
209,27,0,1
209,28,0,1
209,29,0,1
209,30,0,1
209,31,0,1
209,32,0,0
209,33,0,1
209,34,0,1
209,35,0,1
209,36,0,0
209,37,0,0
209,38,1,1
209,39,1,1
209,40,0,1
209,41,1,1
209,42,1,1
209,43,1,1
209,44,1,0
209,45,1,1
209,46,1,1
209,47,1,1
209,48,1,1
209,49,1,1
209,50,1,0
209,51,1,1
209,52,1,1
209,53,1,0
209,54,1,1
209,55,1,1
209,56,1,0
209,57,1,0
209,58,0,1
209,59,0,1
209,60,0,0
209,61,0,1
209,62,0,1
209,63,1,0
209,64,0,0
209,65,0,1
209,66,0,1
209,67,0,1
209,68,0,1
209,69,0,0
209,70,0,1
209,71,0,1
209,72,0,0
209,73,0,0
209,74,1,1
209,75,0,0
209,76,1,1
209,77,1,0
209,78,1,1
209,79,1,1
209,80,1,1
209,81,1,1
209,82,1,0
209,83,1,1
209,84,1,1
209,85,1,1
209,86,1,1
209,87,1,0
209,88,1,0
209,89,0,1
209,90,0,1
209,91,1,1
209,92,1,0
209,93,0,1
209,94,0,1
209,95,0,1
209,96,0,1
209,97,0,1
209,98,0,1
209,99,0,0
209,100,0,1
209,101,0,0
209,102,0,1
209,103,0,1
209,104,0,1
209,105,0,1
209,106,0,0
209,107,1,1
209,108,0,0
209,109,1,0
209,110,1,1
209,111,1,0
209,112,1,1
209,113,1,1
209,114,1,1
209,115,1,1
209,116,1,1
209,117,1,0
209,118,1,1
209,119,1,1
209,120,1,1
209,121,1,1
209,122,1,1
209,123,1,0
209,124,1,1
209,125,1,1
209,126,1,1
209,127,1,1
209,128,1,1
209,129,1,0
209,130,1,1
209,131,0,1
209,132,0,0
209,133,0,0
209,134,1,1
209,135,0,0
209,136,1,1
209,137,1,1
209,138,1,1
209,139,1,1
209,140,1,0
211,1,1,0
211,2,1,1
211,3,1,0
211,4,0,1
211,5,0,1
211,6,0,1
211,7,0,1
211,8,0,1
211,9,0,1
211,10,0,0
211,11,0,1
211,12,0,0
211,13,0,1
211,14,0,1
211,15,0,1
211,16,0,0
211,17,1,0
211,18,0,1
211,19,0,1
211,20,0,1
211,21,0,1
211,22,0,1
211,23,0,0
211,24,0,1
211,25,0,1
211,26,0,1
211,27,0,1
211,28,0,1
211,29,0,0
211,30,0,1
211,31,0,0
211,32,0,1
211,33,0,1
211,34,0,1
211,35,0,1
211,36,0,0
211,37,0,0
211,38,0,0
211,39,1,1
211,40,1,0
211,41,1,1
211,42,1,1
211,43,1,1
211,44,1,0
211,45,1,1
211,46,1,1
211,47,1,1
211,48,1,1
211,49,1,0
211,50,1,1
211,51,1,0
211,52,1,1
211,53,1,1
211,54,1,1
211,55,1,1
211,56,1,0
211,57,1,0
211,58,0,1
211,59,0,1
211,60,0,0
211,61,0,0
211,62,1,0
211,63,0,1
211,64,1,0
211,65,0,1
211,66,0,1
211,67,0,1
211,68,0,1
211,69,0,1
211,70,0,0
211,71,0,0
211,72,0,1
211,73,0,0
211,74,0,0
211,75,1,1
211,76,1,0
211,77,1,1
211,78,0,0
211,79,0,0
211,80,1,1
211,81,1,1
211,82,1,1
211,83,1,1
211,84,1,0
211,85,1,1
211,86,1,0
211,87,1,1
211,88,1,0
211,89,1,0
211,90,0,1
211,91,0,1
211,92,1,0
211,93,0,0
211,94,1,0
211,95,0,1
211,96,0,1
211,97,0,1
211,98,0,0
211,99,0,1
211,100,0,1
211,101,0,1
211,102,0,0
211,103,0,1
211,104,0,1
211,105,0,1
211,106,0,1
211,107,0,0
211,108,0,0
211,109,0,0
211,110,1,1
211,111,1,1
211,112,1,0
211,113,1,1
211,114,1,1
211,115,1,1
211,116,1,1
211,117,1,1
211,118,1,0
211,119,1,1
211,120,1,1
211,121,1,1
211,122,1,1
211,123,1,1
211,124,1,1
211,125,1,0
211,126,1,1
211,127,1,1
211,128,1,1
211,129,1,1
211,130,1,0
211,131,1,1
211,132,1,0
211,133,0,0
211,134,0,0
211,135,1,1
211,136,1,1
211,137,1,1
211,138,1,1
211,139,0,0
211,140,1,0
212,1,0,1
212,2,0,0
212,3,0,1
212,4,0,1
212,5,0,1
212,6,0,1
212,7,0,0
212,8,0,1
212,9,0,1
212,10,0,1
212,11,0,1
212,12,0,0
212,13,0,1
212,14,0,1
212,15,0,1
212,16,0,1
212,17,0,0
212,18,0,1
212,19,0,1
212,20,0,1
212,21,0,1
212,22,0,1
212,23,0,0
212,24,0,1
212,25,0,1
212,26,0,1
212,27,0,1
212,28,0,0
212,29,0,1
212,30,0,1
212,31,0,1
212,32,0,1
212,33,0,0
212,34,0,1
212,35,0,1
212,36,0,0
212,37,0,0
212,38,1,1
212,39,1,0
212,40,1,1
212,41,1,1
212,42,1,1
212,43,1,1
212,44,1,1
212,45,1,0
212,46,1,1
212,47,1,1
212,48,1,1
212,49,1,1
212,50,1,0
212,51,1,0
212,52,1,1
212,53,1,1
212,54,1,1
212,55,1,1
212,56,1,0
212,57,1,0
212,58,1,0
212,59,0,1
212,60,0,0
212,61,0,1
212,62,0,1
212,63,0,0
212,64,0,1
212,65,0,1
212,66,0,1
212,67,0,1
212,68,0,1
212,69,0,0
212,70,0,1
212,71,0,1
212,72,0,0
212,73,0,0
212,74,1,1
212,75,1,1
212,76,1,1
212,77,1,0
212,78,1,1
212,79,1,1
212,80,1,1
212,81,1,0
212,82,0,0
212,83,1,1
212,84,1,1
212,85,1,1
212,86,1,0
212,87,1,0
212,88,1,0
212,89,1,0
212,90,0,0
212,91,0,1
212,92,1,1
212,93,1,0
212,94,1,0
212,95,1,0
212,96,0,1
212,97,0,1
212,98,0,1
212,99,0,0
212,100,0,1
212,101,0,1
212,102,0,0
212,103,0,1
212,104,0,1
212,105,0,1
212,106,0,0
212,107,0,1
212,108,0,0
212,109,1,1
212,110,1,1
212,111,1,1
212,112,1,1
212,113,1,1
212,114,1,1
212,115,1,0
212,116,1,1
212,117,1,0
212,118,1,1
212,119,1,1
212,120,1,1
212,121,1,0
212,122,1,1
212,123,1,1
212,124,1,1
212,125,1,1
212,126,1,1
212,127,1,0
212,128,1,1
212,129,1,1
212,130,1,1
212,131,1,1
212,132,1,1
212,133,1,1
212,134,1,1
212,135,1,0
212,136,1,1
212,137,1,1
212,138,1,1
212,139,1,1
212,140,1,0
213,1,0,1
213,2,0,1
213,3,0,0
213,4,0,1
213,5,0,1
213,6,0,1
213,7,0,1
213,8,0,0
213,9,0,1
213,10,0,1
213,11,0,1
213,12,0,1
213,13,0,0
213,14,0,1
213,15,0,1
213,16,0,1
213,17,0,1
213,18,0,1
213,19,0,1
213,20,0,0
213,21,0,1
213,22,0,0
213,23,1,0
213,24,0,1
213,25,0,1
213,26,0,0
213,27,0,1
213,28,0,1
213,29,0,1
213,30,0,1
213,31,0,1
213,32,0,1
213,33,0,1
213,34,0,0
213,35,0,1
213,36,0,0
213,37,0,1
213,38,0,0
213,39,1,1
213,40,1,1
213,41,1,1
213,42,1,1
213,43,1,0
213,44,1,1
213,45,1,1
213,46,1,1
213,47,1,0
213,48,1,1
213,49,1,1
213,50,1,1
213,51,1,0
213,52,0,0
213,53,1,1
213,54,0,0
213,55,1,1
213,56,1,0
213,57,0,1
213,58,0,1
213,59,0,1
213,60,0,0
213,61,0,1
213,62,0,1
213,63,0,1
213,64,0,1
213,65,0,0
213,66,0,1
213,67,0,1
213,68,0,1
213,69,0,1
213,70,0,0
213,71,0,1
213,72,0,0
213,73,1,1
213,74,1,1
213,75,1,1
213,76,1,0
213,77,1,1
213,78,1,1
213,79,1,1
213,80,1,1
213,81,1,1
213,82,1,1
213,83,1,1
213,84,1,1
213,85,1,0
213,86,0,1
213,87,0,1
213,88,0,1
213,89,0,1
213,90,0,0
213,91,0,1
213,92,0,1
213,93,0,0
213,94,1,0
213,95,0,1
213,96,0,0
213,97,0,1
213,98,0,1
213,99,0,1
213,100,0,1
213,101,0,1
213,102,0,0
213,103,0,1
213,104,0,1
213,105,0,1
213,106,0,0
213,107,1,1
213,108,1,1
213,109,1,1
213,110,1,0
213,111,1,1
213,112,1,0
213,113,1,1
213,114,1,1
213,115,1,1
213,116,1,1
213,117,1,1
213,118,1,0
213,119,1,1
213,120,1,1
213,121,1,1
213,122,1,1
213,123,1,0
213,124,1,1
213,125,1,1
213,126,1,1
213,127,1,1
213,128,1,1
213,129,1,0
213,130,0,0
213,131,1,1
213,132,1,0
213,133,1,1
213,134,1,1
213,135,1,1
213,136,1,1
213,137,1,1
213,138,1,1
213,139,1,0
213,140,0,0
214,1,1,0
214,2,1,0
214,3,0,0
214,4,0,1
214,5,0,1
214,6,0,1
214,7,0,1
214,8,0,0
214,9,0,1
214,10,0,1
214,11,0,0
214,12,0,1
214,13,0,1
214,14,0,1
214,15,0,1
214,16,0,1
214,17,0,1
214,18,0,1
214,19,0,0
214,20,0,1
214,21,0,1
214,22,0,0
214,23,0,1
214,24,0,1
214,25,0,1
214,26,0,1
214,27,0,1
214,28,0,1
214,29,0,1
214,30,0,0
214,31,0,1
214,32,0,1
214,33,0,1
214,34,0,1
214,35,0,0
214,36,0,0
214,37,0,0
214,38,1,1
214,39,1,0
214,40,1,1
214,41,0,0
214,42,1,1
214,43,1,0
214,44,1,1
214,45,1,1
214,46,1,1
214,47,1,1
214,48,1,0
214,49,1,1
214,50,1,1
214,51,1,1
214,52,1,0
214,53,1,1
214,54,1,1
214,55,1,1
214,56,1,0
214,57,1,0
214,58,0,1
214,59,0,1
214,60,0,0
214,61,0,1
214,62,0,1
214,63,0,1
214,64,0,0
214,65,0,1
214,66,0,1
214,67,0,0
214,68,0,1
214,69,0,1
214,70,0,1
214,71,0,0
214,72,0,0
214,73,1,1
214,74,1,1
214,75,1,0
214,76,1,0
214,77,0,0
214,78,0,0
214,79,1,1
214,80,1,1
214,81,1,1
214,82,1,1
214,83,1,0
214,84,1,1
214,85,1,1
214,86,1,0
214,87,1,0
214,88,0,0
214,89,1,0
214,90,0,1
214,91,0,1
214,92,0,1
214,93,0,1
214,94,0,1
214,95,0,0
214,96,0,1
214,97,0,1
214,98,0,1
214,99,0,1
214,100,0,0
214,101,0,1
214,102,0,1
214,103,0,1
214,104,0,0
214,105,0,1
214,106,0,0
214,107,0,1
214,108,0,0
214,109,1,1
214,110,1,1
214,111,1,1
214,112,0,0
214,113,1,0
214,114,1,1
214,115,1,1
214,116,1,1
214,117,1,1
214,118,1,1
214,119,1,0
214,120,1,1
214,121,1,1
214,122,1,1
214,123,1,1
214,124,1,0
214,125,1,1
214,126,1,0
214,127,0,0
214,128,0,0
214,129,1,1
214,130,1,1
214,131,1,1
214,132,1,1
214,133,0,0
214,134,1,0
214,135,1,1
214,136,1,1
214,137,1,1
214,138,1,1
214,139,1,0
214,140,1,1
215,1,0,1
215,2,0,1
215,3,0,0
215,4,0,1
215,5,0,1
215,6,0,0
215,7,0,1
215,8,0,1
215,9,0,1
215,10,0,1
215,11,0,1
215,12,0,1
215,13,0,0
215,14,0,1
215,15,0,1
215,16,0,1
215,17,0,1
215,18,0,0
215,19,0,1
215,20,0,1
215,21,0,1
215,22,0,0
215,23,0,1
215,24,0,1
215,25,0,1
215,26,0,1
215,27,0,1
215,28,0,1
215,29,0,0
215,30,0,1
215,31,1,0
215,32,0,1
215,33,0,0
215,34,0,1
215,35,0,1
215,36,0,0
215,37,0,0
215,38,1,1
215,39,1,0
215,40,1,1
215,41,1,1
215,42,1,1
215,43,1,1
215,44,1,1
215,45,1,0
215,46,1,1
215,47,1,1
215,48,1,0
215,49,1,1
215,50,1,1
215,51,1,1
215,52,1,0
215,53,1,1
215,54,1,1
215,55,1,1
215,56,1,0
215,57,1,0
215,58,0,1
215,59,0,1
215,60,0,0
215,61,0,1
215,62,0,0
215,63,0,1
215,64,0,1
215,65,0,1
215,66,0,1
215,67,0,0
215,68,0,1
215,69,0,1
215,70,0,1
215,71,0,0
215,72,0,0
215,73,1,1
215,74,1,1
215,75,1,0
215,76,0,1
215,77,0,0
215,78,1,1
215,79,1,1
215,80,1,1
215,81,1,1
215,82,1,1
215,83,1,1
215,84,1,0
215,85,1,1
215,86,1,0
215,87,1,0
215,88,0,1
215,89,0,0
215,90,0,1
215,91,0,1
215,92,1,0
215,93,0,1
215,94,0,0
215,95,0,1
215,96,0,1
215,97,0,0
215,98,0,1
215,99,0,1
215,100,0,1
215,101,0,0
215,102,0,1
215,103,0,1
215,104,0,1
215,105,0,1
215,106,0,0
215,107,0,0
215,108,0,1
215,109,0,0
215,110,1,1
215,111,1,1
215,112,1,1
215,113,1,0
215,114,1,1
215,115,1,1
215,116,1,1
215,117,1,1
215,118,1,1
215,119,0,1
215,120,0,0
215,121,0,0
215,122,1,1
215,123,1,1
215,124,0,1
215,125,0,0
215,126,0,1
215,127,0,0
215,128,1,1
215,129,1,1
215,130,1,1
215,131,1,1
215,132,1,1
215,133,0,1
215,134,0,0
215,135,0,0
215,136,1,1
215,137,1,0
215,138,1,1
215,139,1,1
215,140,1,1
216,1,1,0
216,2,0,1
216,3,0,1
216,4,0,1
216,5,0,0
216,6,0,1
216,7,0,1
216,8,0,1
216,9,0,0
216,10,0,1
216,11,0,0
216,12,0,1
216,13,0,1
216,14,0,1
216,15,0,1
216,16,0,1
216,17,0,0
216,18,0,1
216,19,0,1
216,20,0,1
216,21,0,1
216,22,0,1
216,23,0,1
216,24,0,1
216,25,0,0
216,26,0,1
216,27,0,1
216,28,0,0
216,29,0,1
216,30,0,1
216,31,0,1
216,32,0,1
216,33,0,0
216,34,0,1
216,35,0,1
216,36,0,0
216,37,0,0
216,38,1,0
216,39,1,1
216,40,1,1
216,41,1,1
216,42,1,1
216,43,1,1
216,44,1,0
216,45,1,1
216,46,1,1
216,47,1,0
216,48,1,1
216,49,1,1
216,50,1,1
216,51,1,1
216,52,1,1
216,53,1,1
216,54,1,0
216,55,1,1
216,56,1,0
216,57,0,1
216,58,0,0
216,59,0,1
216,60,0,1
216,61,0,1
216,62,0,1
216,63,0,1
216,64,0,0
216,65,0,1
216,66,0,1
216,67,0,0
216,68,0,1
216,69,0,1
216,70,0,1
216,71,0,0
216,72,0,1
216,73,0,0
216,74,0,0
216,75,1,1
216,76,1,1
216,77,1,1
216,78,1,1
216,79,1,1
216,80,1,0
216,81,1,1
216,82,1,1
216,83,1,1
216,84,1,1
216,85,1,0
216,86,1,0
216,87,0,0
216,88,0,1
216,89,0,1
216,90,0,1
216,91,0,1
216,92,0,1
216,93,0,0
216,94,0,1
216,95,0,1
216,96,0,0
216,97,0,1
216,98,0,1
216,99,0,1
216,100,0,1
216,101,0,1
216,102,0,1
216,103,0,1
216,104,0,1
216,105,0,0
216,106,0,1
216,107,0,0
216,108,0,0
216,109,1,1
216,110,1,1
216,111,1,1
216,112,1,0
216,113,1,1
216,114,1,1
216,115,1,1
216,116,1,1
216,117,1,0
216,118,1,1
216,119,1,1
216,120,1,1
216,121,1,0
216,122,1,1
216,123,1,1
216,124,1,1
216,125,1,1
216,126,1,1
216,127,1,1
216,128,1,1
216,129,1,1
216,130,1,0
216,131,1,1
216,132,1,1
216,133,1,1
216,134,1,0
216,135,0,0
216,136,0,0
216,137,0,0
216,138,0,0
216,139,0,1
216,140,0,0
217,1,1,1
217,2,1,0
217,3,1,0
217,4,0,1
217,5,0,1
217,6,0,1
217,7,0,1
217,8,0,1
217,9,0,1
217,10,0,0
217,11,0,1
217,12,0,1
217,13,0,0
217,14,0,1
217,15,0,1
217,16,0,1
217,17,0,1
217,18,0,0
217,19,0,1
217,20,0,1
217,21,0,0
217,22,0,1
217,23,0,1
217,24,0,1
217,25,0,1
217,26,0,0
217,27,0,1
217,28,0,1
217,29,0,1
217,30,0,1
217,31,0,1
217,32,0,0
217,33,0,1
217,34,0,1
217,35,0,1
217,36,0,1
217,37,0,0
217,38,0,0
217,39,1,1
217,40,1,1
217,41,1,1
217,42,0,0
217,43,0,0
217,44,1,0
217,45,1,1
217,46,1,1
217,47,1,1
217,48,1,1
217,49,1,0
217,50,1,1
217,51,1,1
217,52,1,1
217,53,1,0
217,54,1,1
217,55,1,1
217,56,1,1
217,57,1,0
217,58,1,0
217,59,1,0
217,60,0,1
217,61,0,0
217,62,0,1
217,63,0,1
217,64,0,1
217,65,0,1
217,66,0,1
217,67,0,1
217,68,0,1
217,69,0,1
217,70,0,0
217,71,0,0
217,72,1,1
217,73,1,1
217,74,1,1
217,75,1,0
217,76,0,0
217,77,1,0
217,78,1,1
217,79,1,1
217,80,1,1
217,81,1,1
217,82,1,1
217,83,1,1
217,84,1,0
217,85,1,1
217,86,1,0
217,87,1,0
217,88,0,1
217,89,0,1
217,90,0,0
217,91,0,1
217,92,0,1
217,93,0,0
217,94,0,1
217,95,0,1
217,96,0,1
217,97,0,1
217,98,0,0
217,99,0,1
217,100,0,1
217,101,0,0
217,102,0,1
217,103,0,1
217,104,0,1
217,105,0,1
217,106,0,0
217,107,0,0
217,108,1,0
217,109,1,1
217,110,1,1
217,111,1,1
217,112,1,1
217,113,1,1
217,114,1,1
217,115,1,0
217,116,1,1
217,117,1,0
217,118,1,1
217,119,1,1
217,120,1,1
217,121,1,1
217,122,1,0
217,123,1,1
217,124,1,1
217,125,1,1
217,126,1,1
217,127,1,1
217,128,1,0
217,129,1,1
217,130,0,0
217,131,1,1
217,132,1,0
217,133,1,1
217,134,1,1
217,135,1,1
217,136,1,1
217,137,1,1
217,138,1,1
217,139,1,0
217,140,1,1
218,1,0,0
218,2,1,0
218,3,1,0
218,4,1,0
218,5,0,1
218,6,0,1
218,7,1,1
218,8,0,1
218,9,0,1
218,10,0,1
218,11,0,1
218,12,0,1
218,13,1,1
218,14,0,1
218,15,1,0
218,16,0,1
218,17,0,0
218,18,1,0
218,19,0,1
218,20,0,1
218,21,0,1
218,22,0,1
218,23,0,1
218,24,0,1
218,25,1,1
218,26,1,0
218,27,1,0
218,28,0,1
218,29,1,1
218,30,1,0
218,31,0,1
218,32,0,1
218,33,0,1
218,34,1,1
218,35,1,0
218,36,1,0
218,37,0,0
218,38,1,1
218,39,1,1
218,40,1,1
218,41,1,1
218,42,0,0
218,43,1,1
218,44,1,1
218,45,1,0
218,46,1,1
218,47,1,1
218,48,1,0
218,49,1,1
218,50,0,0
218,51,0,0
218,52,0,0
218,53,0,0
218,54,1,0
218,55,0,0
218,56,1,0
218,57,0,1
218,58,0,1
218,59,1,1
218,60,0,1
218,61,1,0
218,62,0,1
218,63,0,1
218,64,1,0
218,65,0,0
218,66,1,0
218,67,1,0
218,68,1,0
218,69,1,0
218,70,1,1
218,71,1,1
218,72,1,1
218,73,0,1
218,74,0,0
218,75,0,0
218,76,0,0
218,77,1,1
218,78,0,0
218,79,0,0
218,80,1,0
218,81,1,1
218,82,0,1
218,83,0,0
218,84,1,1
218,85,1,1
218,86,0,1
218,87,1,1
218,88,0,1
218,89,1,0
218,90,0,1
218,91,1,0
218,92,0,1
218,93,0,1
218,94,1,1
218,95,0,1
218,96,1,1
218,97,1,0
218,98,1,0
218,99,0,1
218,100,0,1
218,101,0,0
218,102,1,0
218,103,0,1
218,104,1,0
218,105,1,0
218,106,1,1
218,107,1,0
218,108,0,0
218,109,0,0
218,110,1,1
218,111,0,0
218,112,1,1
218,113,0,1
218,114,1,1
218,115,0,0
218,116,1,0
218,117,1,1
218,118,0,0
218,119,1,1
218,120,1,1
218,121,1,1
218,122,1,0
218,123,0,0
218,124,0,0
218,125,0,0
218,126,0,0
218,127,1,1
