trial,data_mean,data_sem,pred_repetition_mean,pred_repetition_sem,pred_wsls_mean,pred_wsls_sem,gen_repetition_mean,gen_repetition_sem,gen_wsls_mean,gen_wsls_sem
112,0.10714285714285714,0.04133125445413177,0.17882836587872555,0.02648538164872945,0.3643371017471737,0.02815570349439694,0.5221428571428571,0.00943984136287605,0.3367857142857143,0.008931507170420622
113,0.16071428571428573,0.04907814542747704,0.20606372045220964,0.0316327437809274,0.4150822199383351,0.03150596213149913,0.515,0.009444858767756,0.35035714285714287,0.009015997989806141
114,0.07142857142857142,0.034415146844979726,0.22905960945529286,0.03510828861130618,0.33812949640287765,0.025563648097297165,0.5064285714285715,0.009448330794933821,0.3535714285714286,0.009034826930696457
115,0.08928571428571429,0.03810553379155523,0.1955292908530318,0.029800356702110117,0.31076567317574505,0.021953048646296908,0.5021428571428571,0.009449025047274559,0.35285714285714287,0.009030681424847586
116,0.10714285714285714,0.04133125445413177,0.1699640287769784,0.02446210661535747,0.34288283658787255,0.026087853879621065,0.5053571428571428,0.009448569449929764,0.35678571428571426,0.009053209146235214
117,0.125,0.04419417382415922,0.19347379239465565,0.029421665764374272,0.34403905447070915,0.02621145102498568,0.495,0.009448639357827632,0.3560714285714286,0.009049162674889739
118,0.14285714285714285,0.04676097647914121,0.2056783144912641,0.03156868608510723,0.4010791366906475,0.03076777319211941,0.5010714285714286,0.009449090130816507,0.3492857142857143,0.00900962192170204
119,0.14285714285714285,0.046760976479141216,0.21813977389516956,0.033537999824474016,0.35084789311408027,0.026909807947984206,0.5060714285714286,0.009448415168600887,0.35285714285714287,0.009030681424847586
120,0.14285714285714285,0.04676097647914119,0.22096608427543668,0.033957409548044507,0.3591983556012333,0.027701522229887785,0.5003571428571428,0.009449109414742661,0.36,0.00907114735222132
121,0.08928571428571429,0.03810553379155523,0.21865364850976357,0.03361496099944562,0.31603288797533396,0.022738485097825927,0.4992857142857143,0.009449102183275004,0.36214285714285716,0.009082860786025129
122,0.08928571428571429,0.03810553379155523,0.20593525179856112,0.031611414961825894,0.3851490236382324,0.029763148051956918,0.4932142857142857,0.009448241599095115,0.3460714285714286,0.008990192968252502
123,0.10714285714285714,0.04133125445413177,0.21287255909558064,0.03273041288428002,0.35007708119218905,0.02683320975998554,0.5085714285714286,0.009447723282286281,0.3628571428571429,0.00908672180269288
124,0.10714285714285714,0.04133125445413178,0.20092497430626927,0.030760588267305825,0.34352517985611514,0.026156703737181312,0.5067857142857143,0.009448241599095108,0.3439285714285714,0.00897698862138368
125,0.10714285714285714,0.04133125445413177,0.1955292908530319,0.029800356702110117,0.33144912641315527,0.024780705618871822,0.5096428571428572,0.009447354416262401,0.3517857142857143,0.00902442173672171
126,0.10714285714285714,0.04133125445413178,0.19116135662898248,0.02898661502231156,0.3609969167523124,0.027863253004885746,0.5125,0.009446158516258506,0.35428571428571426,0.009038950376382518
127,0.16071428571428573,0.04907814542747703,0.1855087358684481,0.02788019267761231,0.35033401849948614,0.026858810652934578,0.5082142857142857,0.009447836591180222,0.3442857142857143,0.008979203377497426
128,0.08928571428571429,0.03810553379155523,0.230858170606372,0.03535445994678062,0.31500513874614594,0.02258909624402818,0.49892857142857144,0.009449090130816507,0.34964285714285714,0.009011752833935441
129,0.10714285714285714,0.04133125445413178,0.1966855087358684,0.030010165734097104,0.39028776978417273,0.030107335455900885,0.5085714285714286,0.009447723282286281,0.3489285714285714,0.009007485448015533
130,0.10714285714285714,0.04133125445413177,0.20246659815005136,0.031026405242764763,0.37769784172661874,0.029228242164910257,0.4992857142857143,0.009449102183275014,0.3582142857142857,0.009061236339967334
131,0.08928571428571429,0.03810553379155523,0.21248715313463515,0.03266994199345469,0.33787255909558056,0.02553455595118216,0.505,0.009448639357827632,0.3560714285714286,0.009049162674889737
132,0.14285714285714285,0.046760976479141195,0.17279033915724562,0.025130971612916227,0.3991521068859198,0.030655857112121668,0.5114285714285715,0.009446643163335542,0.35,0.009013878188659931
133,0.23214285714285715,0.0564188024351951,0.2261048304213771,0.03469645909940211,0.36767728674203504,0.028438142557014764,0.5114285714285715,0.009446643163335544,0.35035714285714287,0.009015997989806145
134,0.16071428571428573,0.04907814542747701,0.2886690647482015,0.041784540688373215,0.3238694758478931,0.02382079831900619,0.5103571428571428,0.00944708438755862,0.3557142857142857,0.009047131207757438
135,0.17857142857142858,0.0511795985911706,0.22083761562178822,0.033938549092655576,0.35611510791366907,0.027417149088034238,0.5064285714285715,0.00944833079493382,0.3578571428571429,0.009059237751032827
136,0.10714285714285714,0.04133125445413177,0.24075025693730723,0.036650719634932875,0.32438335046248706,0.023888452891355758,0.49964285714285717,0.00944910941474266,0.3675,0.009111291072071025
137,0.125,0.04419417382415922,0.2083761562178828,0.03201265849023325,0.3372302158273381,0.025461477597661417,0.505,0.009448639357827632,0.35285714285714287,0.009030681424847583
138,0.125,0.04419417382415922,0.21749743062692697,0.03344135099644006,0.3297790339157244,0.024576007633207636,0.5035714285714286,0.009448870773385135,0.3575,0.009057233691523002
139,0.16071428571428573,0.04907814542747704,0.22058067831449124,0.03390077062265584,0.30922404933196296,0.021713476068968594,0.505,0.009448639357827634,0.3607142857142857,0.00907507358875943
140,0.08928571428571429,0.03810553379155523,0.24550359712230208,0.03724087236847874,0.3909301130524154,0.03014898290229586,0.5135714285714286,0.009445630439644144,0.3582142857142857,0.009061236339967336
